"","X","X.1","unique_quad","field_mission","sampling_site","site_blind_number","sampling_date","obs1","obs2","mud_google_percent","emerg_google_percent","other_google_percent","mud_planned_reps","emerg_planned_reps","other_planned_reps","mud_obs1_percent","emerg_obs1_percent","other_obs1_percent","mud_obs2_percent","emerg_obs2_percent","other_obs2_percent","mud_obsavg_percent","emerg_obsavg_percent","other_obsavg_percent","mud_actual_reps","emerg_actual_reps","other_actual_reps","sampling_start_time_cleaned","eval_obs","flowmeter_rotations","secchi_depth_cm","temp_C","salinity_brix","pH","nitrate_mg.L_NO3","nitrite_mg.L_NO2","phosphate_mg.L_PO4","oxygen_mg.L_o2","point_ID","lat","long","microhabitat_type","depth_cm_cleaned_agg","typha","phrag","cyperus","poa_grass","ludwigia","nymphaea","salvinia","ceratophyllum","potamogeton","pistia","azolla","ipomea","lemna","emergent_stems_cleaned","floating_veg_g_cleaned","number_scoops","field_count_biomph","field_count_bulinus","field_count_lymnaea","field_count_other","field_notes","date_plated","snail_voucher_values","lab_FTA_card","lab_notes","snail_photo_1","snail_photo_2","snail_photo_3","snail_photo_4","snail_photo_5","snail_photo_6","snail_photo_7","snail_photo_8","snail_photo_9","snail_photo_10","snail_photo_11","snail_photo_12","snail_photo_13","cerc_photo","snail_is_trunc_globo","snail_is_biomph","molec_conf_truncatus","molec_conf_globosus","molec_conf_schisto_haem","molec_conf_schisto_mans","molec_conf_schisto_bovis","molec_conf_hybrid","molec_conf_non_schisto","bulinus_mean_shell_height","biomph_mean_shell_height","site_FM_combo","include_in_which_analyses"
"2167",2167,2167,"28-Jul-17_Maka Diama 2_44",5,"Maka Diama 2",21,"28-Jul-17","AC","Izzy",50,47,3,7,7,1,50,30,20,40,30,30,45,30,25,7,4,4,"11:40","Sidy, Assane",2,32,32,0,7.4,NA,0.04,0.39,NA,44,16.2159866915454,-16.3839969895018,"other",62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1050,3,0,0,0,0,"","","--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Maka Diama 2_FM_5","exclude"
"2168",2168,2168,"28-Jul-17_Maka Diama 2_5",5,"Maka Diama 2",21,"28-Jul-17","AC","Izzy",50,47,3,7,7,1,50,30,20,40,30,30,45,30,25,7,4,4,"11:40","Sidy, Assane",2,32,32,0,7.4,NA,0.04,0.39,NA,5,16.2159589384789,-16.3839697343576,"emergent",42,0,1,0,0,1,0,0,1,0,0,0,0,0,3,325,3,0,0,0,0,"","","--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Maka Diama 2_FM_5","exclude"
"2169",2169,2169,"28-Jul-17_Maka Diama 2_6",5,"Maka Diama 2",21,"28-Jul-17","AC","Izzy",50,47,3,7,7,1,50,30,20,40,30,30,45,30,25,7,4,4,"11:40","Sidy, Assane",2,32,32,0,7.4,NA,0.04,0.39,NA,6,16.2159744300724,-16.3839574768313,"mud",37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500,3,0,0,0,0,"","","--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Maka Diama 2_FM_5","exclude"
"2170",2170,2170,"28-Jul-17_Maka Diama 2_60",5,"Maka Diama 2",21,"28-Jul-17","AC","Izzy",50,47,3,7,7,1,50,30,20,40,30,30,45,30,25,7,4,4,"11:40","Sidy, Assane",2,32,32,0,7.4,NA,0.04,0.39,NA,60,16.2159717900513,-16.3839233183824,"mud",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"","","--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Maka Diama 2_FM_5","exclude"
"2171",2171,2171,"28-Jul-17_Maka Diama 2_8",5,"Maka Diama 2",21,"28-Jul-17","AC","Izzy",50,47,3,7,7,1,50,30,20,40,30,30,45,30,25,7,4,4,"11:40","Sidy, Assane",2,32,32,0,7.4,NA,0.04,0.39,NA,8,16.215923699288,-16.3839591731458,"emergent",19,1,0,0,0,1,0,0,1,0,0,0,0,0,1,125,3,0,1,9,0,"","29-Jul-17","70-34-A3_70-34-A4_70-34-A5_70-34-A6_70-34-B1_70-34-B2_70-34-B3_70-34-B4_70-34-B5_73-34-A1","___9C3R1-C3R10______","no photo","DSCN7992","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,"Maka Diama 2_FM_5","exclude"
"2172",2172,2172,"29-Aug-16_Syer 1_11",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,11,16.077422,-15.895773,"emergent",48,1,0,0,0,1,1,0,0,1,0,0,0,NA,9,610,3,0,0,0,0,"35 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2173",2173,2173,"29-Aug-16_Syer 1_18",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,18,16.077319,-15.895954,"other",64,0,0,0,0,1,0,0,1,1,0,0,0,NA,0,140,3,0,0,0,0,"8 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2174",2174,2174,"29-Aug-16_Syer 1_33",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,33,16.077173,-15.896048,"mud",27,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,"13 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2175",2175,2175,"29-Aug-16_Syer 1_34",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,34,16.077459,-15.895823,"emergent",40,1,0,0,0,0,0,0,0,1,0,0,0,NA,2,75,3,0,0,0,0,"edge of typha",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2176",2176,2176,"29-Aug-16_Syer 1_4",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,4,16.077411,-15.895959,"other",60,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,150,3,0,0,0,0,"14 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2177",2177,2177,"29-Aug-16_Syer 1_41",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,41,16.077277,-15.896024,"other",60,0,1,0,0,1,0,0,0,1,0,0,0,NA,3,1200,3,0,0,0,0,"30 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2178",2178,2178,"29-Aug-16_Syer 1_43",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,43,16.077303,-15.895944,"other",58,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,850,3,0,0,0,0,"13 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2179",2179,2179,"29-Aug-16_Syer 1_46",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,46,16.077405,-15.895856,"other",58,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,5,3,0,0,0,0,"24 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2180",2180,2180,"29-Aug-16_Syer 1_47",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,47,16.077164,-15.896074,"mud",58,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"40-50 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2181",2181,2181,"29-Aug-16_Syer 1_5",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,5,16.077368,-15.895805,"mud",44,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"10 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2182",2182,2182,"29-Aug-16_Syer 1_50",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,50,16.077386,-15.895785,"mud",51,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"41 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2183",2183,2183,"29-Aug-16_Syer 1_51",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,51,16.077367,-15.895753,"mud",51,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"70 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2184",2184,2184,"29-Aug-16_Syer 1_6",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,6,16.077268,-15.895982,"emergent",50,0,0,1,0,0,1,0,1,0,0,0,0,NA,5,5,3,0,0,1,0,"50-60 melanoides",NA,"29-35-A1","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2185",2185,2185,"29-Aug-16_Syer 1_7",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,7,16.077117,-15.896124,"mud",26,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"16 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2186",2186,2186,"29-Aug-16_Syer 1_9",2,"Syer 1",NA,"29-Aug-16","Andy","Izzy",47,20,33,7,3,5,60,10,30,65,10,25,63,10,27,8,2,5,"11:11","Simon, Raph",4,28,28,0,7.4,1.68,0,0.62,NA,9,16.077314,-15.895885,"mud",40,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,5,3,0,0,0,0,"13 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 1_FM_2","include_all"
"2187",2187,2187,"29-Aug-16_Syer 2_1",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,1,16.07135,-15.894821,"other",20,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,500,9,0,NA,2,4,"other=forskali,2 melanoides",NA,"38-35-A3_38-36-D2_38-36-D3_38-36-D4_38-36-D5_38-36-D6_38-37-A1_38-37-A2_38-37-A3_38-37-A4_38-37-A5_38-37-A6_38-37-B1_38-37-B2_38-37-B3_38-37-B4_38-37-B5_38-37-B6_38-37-C1_38-37-C2_38-37-C3_38-37-C4_38-37-C5_38-37-C6_38-37-D1_38-37-D2_38-37-D3_38-37-D4_38-37-D5_38-37-D6_38-38-A1_38-38-A2_38-38-A3_38-38-A4_38-38-A5_38-38-A6_38-38-B1","______________4C6R9-C7R5_4C7R6-C7R14__4C8P11-C9R5_4C8R1-C8R10_______4C5R12-C6R8_4C5R2-C5R11__4C4R5-C5R1___4C8R4-C10R1_____","rotifers","IMG_9265","IMG_9266","IMG_9254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,7,0,0,0,1,0,0,4.9165625,NA,"Syer 2_FM_2","include_all"
"2188",2188,2188,"29-Aug-16_Syer 2_11",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,11,16.071327,-15.89489,"mud",42,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,40,9,0,2,0,0,"161 melanoides",NA,"55-36-A1","","developing not shedding, no cerc","IMG_9268","IMG_9269","IMG_9279-71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,4.88,NA,"Syer 2_FM_2","include_all"
"2189",2189,2189,"29-Aug-16_Syer 2_12",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,12,16.071381,-15.894901,"mud",53,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"8 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2190",2190,2190,"29-Aug-16_Syer 2_13",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,13,16.071114,-15.894972,"emergent",60,0,1,0,0,1,0,0,1,0,0,0,0,NA,5,600,6,0,4,0,0,"13 melanoides",NA,"25-36-A2_25-36-A3","_","paramphistome, snail recently dead, no cerc vouchered; mature, snail and colony dead","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,3.92,NA,"Syer 2_FM_2","include_all"
"2191",2191,2191,"29-Aug-16_Syer 2_16",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,16,16.071482,-15.89496,"mud",50,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10,3,0,0,1,0,"15 melanoides",NA,"52-35-A2","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2192",2192,2192,"29-Aug-16_Syer 2_2",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,2,16.071504,-15.895021,"other",43,0,0,0,0,1,1,0,0,1,0,0,0,NA,0,500,6,0,8,0,0,"5-10 melanoides",NA,"51-36-A4_51-36-A5_51-36-A6_51-36-B1_51-36-B2_51-36-B3_51-36-B4","______","paramphistome, developing, not shedding; Few immature cercariae outside of rediae, no voucher","IMG_9279","IMG_9280","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,0,0,4.905,NA,"Syer 2_FM_2","include_all"
"2193",2193,2193,"29-Aug-16_Syer 2_22",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,22,16.071438,-15.894926,"mud",54,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,10,3,0,0,0,0,"13 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2194",2194,2194,"29-Aug-16_Syer 2_34",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,34,16.071372,-15.894835,"mud",20,0,0,0,0,1,0,0,0,1,0,0,0,NA,0,20,6,0,1,0,0,"12 melanoides",NA,"30-36-B6","3C10R2-C11R9 and 4C9R6-C10R2","both mature; mature cercariae seen of both species. Hard to say which is being displaced, if any.","IMG_9285","IMG_9286","IMG_9287-89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,5.21,NA,"Syer 2_FM_2","include_all"
"2195",2195,2195,"29-Aug-16_Syer 2_35",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,35,16.071359,-15.894875,"mud",55,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"16 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2196",2196,2196,"29-Aug-16_Syer 2_38",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,38,16.071301,-15.894892,"mud",45,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"15 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2197",2197,2197,"29-Aug-16_Syer 2_5",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,5,16.07125,-15.89476,"other",11,0,0,0,0,1,0,0,0,1,0,0,0,NA,0,150,3,0,0,0,0,"2 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2198",2198,2198,"29-Aug-16_Syer 2_6",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,6,16.071224,-15.89476,"other",30,1,0,0,0,1,0,0,0,0,0,0,0,NA,3,550,3,0,6,1,0,"20 melanoides",NA,"24-36-C1_24-36-C2_24-36-C3_24-36-C4_24-36-C5_24-36-C6_24-36-D1","______","undeveloped, only one large redia and some smaller ones","IMG_9298","IMG_9296","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,0,0,0,0,0,4.81666666666667,NA,"Syer 2_FM_2","include_all"
"2199",2199,2199,"29-Aug-16_Syer 2_7",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,7,16.071191,-15.894918,"mud",51,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,"32 melanoides",NA,"na--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2200",2200,2200,"29-Aug-16_Syer 2_8",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,8,16.07151,-15.894971,"mud",45,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,6,0,1,0,0,"86 melanoides",NA,"40-36-B5","","","IMG_9282","IMG_9283","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,4.84,NA,"Syer 2_FM_2","include_all"
"2201",2201,2201,"29-Aug-16_Syer 2_9",2,"Syer 2",NA,"29-Aug-16","Andy","Izzy",67,20,12,10,3,2,70,10,20,60,15,25,65,13,22,9,2,4,"12:43","Simon, Raph",2,42,31,0,7.55,1.22,0.01,0.56,NA,9,16.071528,-15.895005,"emergent",27,1,0,0,0,1,0,0,0,0,0,0,0,NA,4,0,NA,0,1,0,0,"10 melanoides; ludwigia all roots",NA,"44-na-na",NA,"snail never made it to lab - vial id from field has no lab match","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,"Syer 2_FM_2","include_all"
"2202",2202,2202,"29-May-17_Diokhor 1_10",4,"Diokhor 1",15,"29-May-17","AC","IZ",57,3,40,8,1,6,20,40,40,20,50,30,20,45,35,3,7,5,"11:07","Raphael",1,46,26,0,NA,0.72,0.02,0.42,NA,10,16.1888287022154,-15.8826648914242,"emergent",40,0,0,0,0,1,0,0,1,0,0,1,0,0,3,1250,6,0,0,0,NA,"1 dead bulinus","30-May-17","99-19-B6_99-19-C1_99-19-C2_99-19-C3_99-19-C4_99-19-C5_99-19-C6_99-19-D1_99-19-D2_99-19-D3_99-19-D4_99-19-D5_99-19-D6_100-19-B2_100-19-B3_100-19-B4_100-19-B5_100-19-B6_100-19-C1_100-19-C2_100-19-C3_100-19-C4_100-19-C5_100-19-C6_100-19-D1_100-19-D2_100-19-D3_100-19-D4_100-19-D5_100-19-D6_101-19-A1_101-19-A2_101-19-A3_101-19-A4_101-19-A5_101-19-A6_101-19-B1_101-19-B2_101-19-B3_101-19-B4_101-19-B5_103-32-D4_103-32-D5_103-32-D6_105-32-A1_105-32-A2_105-32-A3_105-32-A4_105-32-A5_105-32-A6_105-32-B1_105-32-B2_105-32-B3_105-32-B4_105-32-B5_105-32-B6_105-32-C1_105-32-C2_105-32-C3_105-32-C4_105-32-C5_105-32-C6_105-32-D1_105-32-D2_105-32-D3_105-32-D4_105-32-D5_105-32-D6_106-32-A1_106-32-A2_106-32-A3_106-32-A4_106-32-A5_106-32-A6_106-32-B1_106-32-B2_106-32-B3_106-32-B4_106-32-B5_106-32-B6","__4.12.12-4.13.6_4.13.7-4.13.14; 5.1.1-5.1.3_5.1.4-5.1.13__5.2.1-5.2.10_______5.5.9-5.6.4______________________________5.11.12-5.12.8_______5.12.9-5.13.4_____________________________","snail is stuffed w/cerc & metacerc, same spp.","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",67,0,0,0,0,0,0,0,0,5.60183333333333,NA,"Diokhor 1_FM_4","include_all"
"2203",2203,2203,"29-May-17_Diokhor 1_12",4,"Diokhor 1",15,"29-May-17","AC","IZ",57,3,40,8,1,6,20,40,40,20,50,30,20,45,35,3,7,5,"11:07","Raphael",1,46,26,0,NA,0.72,0.02,0.42,NA,12,16.1889000556969,-15.8827229344187,"other",22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,125,6,1,6,8,0,"donkey zone","30-May-17","103-20-C2_103-20-C3_103-20-C4_103-20-C5_103-20-C6_103-20-D1_103-20-D2_103-20-D3_104-20-A5_104-20-A6_104-20-B1_104-20-B2_104-20-B3_104-20-B4_104-20-B5","_____________5.2.11-5.3.7_","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",7,1,0,0,0,0,0,0,0,7.10833333333333,10.25,"Diokhor 1_FM_4","include_all"
"2204",2204,2204,"29-May-17_Diokhor 1_13",4,"Diokhor 1",15,"29-May-17","AC","IZ",57,3,40,8,1,6,20,40,40,20,50,30,20,45,35,3,7,5,"11:07","Raphael",1,46,26,0,NA,0.72,0.02,0.42,NA,13,16.1886715625994,-15.882970705924,"other",30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700,3,0,2,0,0,"1 bulinus lost (counted)","30-May-17","103-26-B6","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,0,0,0,0,0,0,0,6.02,NA,"Diokhor 1_FM_4","include_all"
"2205",2205,2205,"29-May-17_Diokhor 1_14",4,"Diokhor 1",15,"29-May-17","AC","IZ",57,3,40,8,1,6,20,40,40,20,50,30,20,45,35,3,7,5,"11:07","Raphael",1,46,26,0,NA,0.72,0.02,0.42,NA,14,16.188683646119,-15.882692968207,"emergent",12,1,0,0,1,1,1,0,0,0,0,1,0,0,2,250,3,0,0,0,0,"","","--","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,0,0,0,0,0,0,0,NA,NA,"Diokhor 1_FM_4","include_all"
"2206",2206,2206,"29-May-17_Diokhor 1_15",4,"Diokhor 1",15,"29-May-17","AC","IZ",57,3,40,8,1,6,20,40,40,20,50,30,20,45,35,3,7,5,"11:07","Raphael",1,46,26,0,NA,0.72,0.02,0.42,NA,15,16.1888147647785,-15.8829015917978,"emergent",13,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1350,3,1,0,2,0,"","30-May-17","103-8-C1_104-8-A4","5.11.2-5.11.11_","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,1,0,0,0,0,0,0,0,NA,11.9,"Diokhor 1_FM_4","include_all"
